id,audio_filepath,duration,class,audio_file_name
id_gdbfvxe5w0,id_gdbfvxe5w0.wav,1.792,right,id_gdbfvxe5w0.wav
id_gp02zfien1,id_gp02zfien1.wav,2.074,go,id_gp02zfien1.wav
id_08uugf74tv,id_08uugf74tv.wav,2.274,down,
id_1z8l5dxlii,id_1z8l5dxlii.wav,1.138,stop,id_1z8l5dxlii.wav
id_52j4oe7aub,id_52j4oe7aub.wav,2.074,no,id_52j4oe7aub.wav
id_5gm1m3h9gv,id_5gm1m3h9gv.wav,1.478,down,id_5gm1m3h9gv.wav
id_0102r11epj,id_0102r11epj.wav,2.998,left,id_0102r11epj.wav
id_sf67wzu5fj,id_sf67wzu5fj.wav,2.274,down,
id_k1ou6awm9e,id_k1ou6awm9e.wav,1.654,right,id_k1ou6awm9e.wav
id_0moc5eelad,id_0moc5eelad.wav,2.178,right,
id_q5ri6sgfv1,id_q5ri6sgfv1.wav,2.998,left,id_q5ri6sgfv1.wav
id_hi2rrdf8k2,id_hi2rrdf8k2.wav,2.133,yes,id_hi2rrdf8k2.wav
id_lry7p82c6f,id_lry7p82c6f.wav,1.554,up,id_lry7p82c6f.wav
id_sc73vv8qub,id_sc73vv8qub.wav,2.069,no,
id_z9synhcj1w,id_z9synhcj1w.wav,1.354,yes,id_z9synhcj1w.wav
id_rwo7i519h4,id_rwo7i519h4.wav,1.984,left,id_rwo7i519h4.wav
id_rnswz0tgu4,id_rnswz0tgu4.wav,2.998,left,id_rnswz0tgu4.wav
id_cpb07u464f,id_cpb07u464f.wav,1.899,left,id_cpb07u464f.wav
id_d55alz88ge,id_d55alz88ge.wav,1.934,right,id_d55alz88ge.wav
id_gvjxvg2hgj,id_gvjxvg2hgj.wav,1.358,down,id_gvjxvg2hgj.wav
id_llrwqqgxjh,id_llrwqqgxjh.wav,1.078,no,id_llrwqqgxjh.wav
id_lnk9km7lc6,id_lnk9km7lc6.wav,1.6,go,id_lnk9km7lc6.wav
id_ca11ho1y3h,id_ca11ho1y3h.wav,1.934,right,id_ca11ho1y3h.wav
id_t547fz83r3,id_t547fz83r3.wav,1.358,down,
id_ki15onfacv,id_ki15onfacv.wav,2.027,down,id_ki15onfacv.wav
id_3cw41nk751,id_3cw41nk751.wav,2.667,go,id_3cw41nk751.wav
id_55mcv82uxk,id_55mcv82uxk.wav,1.674,yes,id_55mcv82uxk.wav
id_gfoc8hgytn,id_gfoc8hgytn.wav,1.6,go,id_gfoc8hgytn.wav
id_sal7vyznpm,id_sal7vyznpm.wav,1.354,yes,id_sal7vyznpm.wav
id_4w1l4pfjn2,id_4w1l4pfjn2.wav,2.134,stop,id_4w1l4pfjn2.wav
id_93xsbvvwo1,id_93xsbvvwo1.wav,1.078,up,id_93xsbvvwo1.wav
id_g5l4cfbajt,id_g5l4cfbajt.wav,1.6,go,id_g5l4cfbajt.wav
id_z9510uwuem,id_z9510uwuem.wav,1.984,up,id_z9510uwuem.wav
id_tc1i92i9qx,id_tc1i92i9qx.wav,1.494,no,id_tc1i92i9qx.wav
id_nzw8pvcixx,id_nzw8pvcixx.wav,1.6,go,id_nzw8pvcixx.wav
id_fffqwxos5z,id_fffqwxos5z.wav,1.6535,right,id_fffqwxos5z.wav
id_sojtyi9shk,id_sojtyi9shk.wav,1.38,go,id_sojtyi9shk.wav
id_3b0d6iv5uu,id_3b0d6iv5uu.wav,1.792,right,id_3b0d6iv5uu.wav
id_axlv5dijer,id_axlv5dijer.wav,1.654,right,id_axlv5dijer.wav
id_w3pllq8ihl,id_w3pllq8ihl.wav,2.074,go,id_w3pllq8ihl.wav
id_1t0jv3aq1k,id_1t0jv3aq1k.wav,1.574,left,id_1t0jv3aq1k.wav
id_err5gnldmi,id_err5gnldmi.wav,1.664,no,id_err5gnldmi.wav
id_igf9u4xg4t,id_igf9u4xg4t.wav,2.074,go,id_igf9u4xg4t.wav
id_i4rav8oa9v,id_i4rav8oa9v.wav,2.118,go,id_i4rav8oa9v.wav
id_14q3ry0lfp,id_14q3ry0lfp.wav,1.674,yes,id_14q3ry0lfp.wav
id_u77i130rue,id_u77i130rue.wav,1.974,left,id_u77i130rue.wav
id_g6klnz4iws,id_g6klnz4iws.wav,1.934,right,id_g6klnz4iws.wav
id_w64v8jjl4o,id_w64v8jjl4o.wav,1.278,go,id_w64v8jjl4o.wav
id_01wc23t2t3,id_01wc23t2t3.wav,1.278,go,id_01wc23t2t3.wav
id_22ffibko2e,id_22ffibko2e.wav,2.377833333333333,yes,id_22ffibko2e.wav
id_4mzsugqjdj,id_4mzsugqjdj.wav,1.578,up,id_4mzsugqjdj.wav
id_3juvcv7ack,id_3juvcv7ack.wav,2.176,down,id_3juvcv7ack.wav
id_bugyiicx8f,id_bugyiicx8f.wav,1.664,no,id_bugyiicx8f.wav
id_o43091p8bm,id_o43091p8bm.wav,1.974,left,
id_bwge1fyqas,id_bwge1fyqas.wav,1.914,stop,id_bwge1fyqas.wav
id_7gvpxs0yvi,id_7gvpxs0yvi.wav,1.792,right,id_7gvpxs0yvi.wav
id_02ux4pd1kh,id_02ux4pd1kh.wav,1.578,up,id_02ux4pd1kh.wav
id_seoi7go8jl,id_seoi7go8jl.wav,2.074,no,id_seoi7go8jl.wav
id_061c85pkke,id_061c85pkke.wav,1.278,go,id_061c85pkke.wav
id_vc5q314do4,id_vc5q314do4.wav,2.176,down,
id_3zjue60ovq,id_3zjue60ovq.wav,1.354,yes,id_3zjue60ovq.wav
id_d4zvke3oyj,id_d4zvke3oyj.wav,1.984,left,id_d4zvke3oyj.wav
id_wm6z2sgrrr,id_wm6z2sgrrr.wav,2.998,left,id_wm6z2sgrrr.wav
id_wjq4kmpj80,id_wjq4kmpj80.wav,2.378,yes,id_wjq4kmpj80.wav
id_ecx75svfvu,id_ecx75svfvu.wav,1.554,up,
id_iclzxxg2s7,id_iclzxxg2s7.wav,1.578,up,id_iclzxxg2s7.wav
id_4ph2zj4zwl,id_4ph2zj4zwl.wav,1.974,left,id_4ph2zj4zwl.wav
id_el1s265lv9,id_el1s265lv9.wav,1.078,no,
id_evncbygvkr,id_evncbygvkr.wav,1.078,up,id_evncbygvkr.wav
id_pdbrsztnjw,id_pdbrsztnjw.wav,2.074,go,id_pdbrsztnjw.wav
id_k6q4ntj0vn,id_k6q4ntj0vn.wav,1.984,up,id_k6q4ntj0vn.wav
id_s80lfyme0u,id_s80lfyme0u.wav,1.138,stop,id_s80lfyme0u.wav
id_rinzzohlq2,id_rinzzohlq2.wav,1.914,stop,id_rinzzohlq2.wav
id_67b97umv1e,id_67b97umv1e.wav,1.664,no,id_67b97umv1e.wav
id_c75z6l4a46,id_c75z6l4a46.wav,1.984,left,id_c75z6l4a46.wav
id_y8bdbell8z,id_y8bdbell8z.wav,1.494,no,
id_lmnqfpbjaw,id_lmnqfpbjaw.wav,1.578,up,id_lmnqfpbjaw.wav
id_tsqljssaju,id_tsqljssaju.wav,1.478,down,id_tsqljssaju.wav
id_7ncj2j7kwk,id_7ncj2j7kwk.wav,1.984,up,id_7ncj2j7kwk.wav
id_4fp8c2kknp,id_4fp8c2kknp.wav,1.138,stop,id_4fp8c2kknp.wav
id_bmftccpure,id_bmftccpure.wav,2.134,stop,id_bmftccpure.wav
id_hj9e198uvp,id_hj9e198uvp.wav,1.078,no,
id_0n0cgv0n7c,id_0n0cgv0n7c.wav,2.274,down,id_0n0cgv0n7c.wav
id_0k9p0duleh,id_0k9p0duleh.wav,2.069,no,id_0k9p0duleh.wav
id_mi1ctdxke6,id_mi1ctdxke6.wav,1.674,yes,id_mi1ctdxke6.wav
id_9mdsv3d838,id_9mdsv3d838.wav,2.027,down,
id_x0x4ohd6pt,id_x0x4ohd6pt.wav,2.027,down,id_x0x4ohd6pt.wav
id_gwl4edde62,id_gwl4edde62.wav,1.554,up,id_gwl4edde62.wav
id_tjyl9isjsd,id_tjyl9isjsd.wav,1.478,down,
id_30dxjhmspj,id_30dxjhmspj.wav,1.634,down,id_30dxjhmspj.wav
id_6rvlqhf8qd,id_6rvlqhf8qd.wav,2.347,up,id_6rvlqhf8qd.wav
id_3cf1l5vnay,id_3cf1l5vnay.wav,2.074,go,id_3cf1l5vnay.wav
id_vfxmow4o7e,id_vfxmow4o7e.wav,2.133,yes,
id_sg4caioace,id_sg4caioace.wav,2.274,go,id_sg4caioace.wav
id_o9o1n4xata,id_o9o1n4xata.wav,2.074,no,id_o9o1n4xata.wav
id_iav56olsqg,id_iav56olsqg.wav,1.974,left,id_iav56olsqg.wav
id_puvfishr6r,id_puvfishr6r.wav,2.2735,down,
id_31uu5sefg7,id_31uu5sefg7.wav,2.274,go,id_31uu5sefg7.wav
id_eo8prgbx76,id_eo8prgbx76.wav,1.578,yes,id_eo8prgbx76.wav
id_zqo9mg38jc,id_zqo9mg38jc.wav,1.278,go,id_zqo9mg38jc.wav
id_szrq0teji1,id_szrq0teji1.wav,1.138,stop,id_szrq0teji1.wav
id_uksilz6m12,id_uksilz6m12.wav,1.578,up,id_uksilz6m12.wav
id_nhy573b2xu,id_nhy573b2xu.wav,2.178,right,id_nhy573b2xu.wav
id_eg1mj7bjre,id_eg1mj7bjre.wav,1.238,right,id_eg1mj7bjre.wav
id_lj4w95wd48,id_lj4w95wd48.wav,1.278,go,id_lj4w95wd48.wav
id_0hgmj8ual5,id_0hgmj8ual5.wav,1.664,yes,id_0hgmj8ual5.wav
id_6qywmu6khw,id_6qywmu6khw.wav,1.664,no,id_6qywmu6khw.wav
id_ch98lxct9q,id_ch98lxct9q.wav,1.278,go,
id_01ir3iq48y,id_01ir3iq48y.wav,1.974,left,id_01ir3iq48y.wav
id_blxt1m89pu,id_blxt1m89pu.wav,1.478,down,id_blxt1m89pu.wav
id_apyn7t5mxz,id_apyn7t5mxz.wav,2.347,up,id_apyn7t5mxz.wav
id_tdo4kwuezn,id_tdo4kwuezn.wav,2.854,stop,id_tdo4kwuezn.wav
id_x4u9lu1b42,id_x4u9lu1b42.wav,1.138,stop,id_x4u9lu1b42.wav
id_wdhqu81isc,id_wdhqu81isc.wav,1.238,right,id_wdhqu81isc.wav
id_t44ci38gst,id_t44ci38gst.wav,1.0778333333333334,up,id_t44ci38gst.wav
id_05tj0h3jhv,id_05tj0h3jhv.wav,1.338,left,id_05tj0h3jhv.wav
id_2np9zfyrwd,id_2np9zfyrwd.wav,1.914,stop,id_2np9zfyrwd.wav
id_llecsz8wur,id_llecsz8wur.wav,2.378,yes,id_llecsz8wur.wav
id_3bx3sfr46w,id_3bx3sfr46w.wav,2.998,left,id_3bx3sfr46w.wav
id_som6kuogab,id_som6kuogab.wav,2.347,up,id_som6kuogab.wav
id_bpmc9ttleu,id_bpmc9ttleu.wav,1.354,yes,id_bpmc9ttleu.wav
id_9jo52vr4uy,id_9jo52vr4uy.wav,2.347,up,id_9jo52vr4uy.wav
id_1shn2daob1,id_1shn2daob1.wav,2.998,left,id_1shn2daob1.wav
id_53rfhz1xd4,id_53rfhz1xd4.wav,1.914,stop,id_53rfhz1xd4.wav
id_o5tiol8nxj,id_o5tiol8nxj.wav,2.261,right,
id_2kvf415rz3,id_2kvf415rz3.wav,1.138,stop,id_2kvf415rz3.wav
id_fvz5on7pyg,id_fvz5on7pyg.wav,1.238,right,id_fvz5on7pyg.wav
id_yu9cd15mdi,id_yu9cd15mdi.wav,1.354,yes,id_yu9cd15mdi.wav
id_yk7ez776ci,id_yk7ez776ci.wav,1.6,go,id_yk7ez776ci.wav
id_1b6lems3r2,id_1b6lems3r2.wav,1.899,left,id_1b6lems3r2.wav
id_mcnnik0g5z,id_mcnnik0g5z.wav,1.38,go,id_mcnnik0g5z.wav
id_e9f3pw5i21,id_e9f3pw5i21.wav,1.834,up,id_e9f3pw5i21.wav
id_ielzpvbbi3,id_ielzpvbbi3.wav,2.133,stop,id_ielzpvbbi3.wav
id_w6qb5lxyj4,id_w6qb5lxyj4.wav,2.854,stop,id_w6qb5lxyj4.wav
id_n4ae7lu44x,id_n4ae7lu44x.wav,2.176,down,
id_zrne6oqc7q,id_zrne6oqc7q.wav,2.178,right,id_zrne6oqc7q.wav
id_5z7ze374ek,id_5z7ze374ek.wav,1.38,go,id_5z7ze374ek.wav
id_f5bvhp9g30,id_f5bvhp9g30.wav,1.984,up,id_f5bvhp9g30.wav
id_ywuz4qah5w,id_ywuz4qah5w.wav,2.274,go,id_ywuz4qah5w.wav
id_xy9fr58gmd,id_xy9fr58gmd.wav,2.027,down,id_xy9fr58gmd.wav
id_afqmsa7i80,id_afqmsa7i80.wav,1.984,left,id_afqmsa7i80.wav
id_4c7ld8qxtf,id_4c7ld8qxtf.wav,2.274,down,
id_25b54rpq3m,id_25b54rpq3m.wav,1.792,right,id_25b54rpq3m.wav
id_ai2sd7you8,id_ai2sd7you8.wav,1.634,down,
id_y6ktvbjp74,id_y6ktvbjp74.wav,1.078,no,id_y6ktvbjp74.wav
id_n966ed7edc,id_n966ed7edc.wav,1.664,yes,id_n966ed7edc.wav
id_f3j8vojgn8,id_f3j8vojgn8.wav,2.133,stop,id_f3j8vojgn8.wav
id_6api4esa90,id_6api4esa90.wav,2.2735,down,
id_i0t16rjpgt,id_i0t16rjpgt.wav,1.664,yes,id_i0t16rjpgt.wav
id_lglpibx13u,id_lglpibx13u.wav,1.078,up,id_lglpibx13u.wav
id_4xicdij58i,id_4xicdij58i.wav,1.578,up,id_4xicdij58i.wav
id_ozo53gxf1r,id_ozo53gxf1r.wav,1.634,down,id_ozo53gxf1r.wav
id_vb1trupy88,id_vb1trupy88.wav,2.998,left,id_vb1trupy88.wav
id_lqe3wkyghc,id_lqe3wkyghc.wav,1.664,no,id_lqe3wkyghc.wav
id_e1vt9ryh5o,id_e1vt9ryh5o.wav,1.574,left,id_e1vt9ryh5o.wav
id_4uxhu2mhnd,id_4uxhu2mhnd.wav,1.38,go,
id_a5aiqj30jo,id_a5aiqj30jo.wav,2.998,left,id_a5aiqj30jo.wav
id_6xm6hvcnry,id_6xm6hvcnry.wav,1.899,left,id_6xm6hvcnry.wav
id_qug27h9vt7,id_qug27h9vt7.wav,1.338,left,
id_5vbq9l1dwb,id_5vbq9l1dwb.wav,1.6,go,id_5vbq9l1dwb.wav
id_s1650mia83,id_s1650mia83.wav,1.974,left,id_s1650mia83.wav
id_26o82fu5zg,id_26o82fu5zg.wav,1.8986666666666667,left,id_26o82fu5zg.wav
id_gqzpl0cdi0,id_gqzpl0cdi0.wav,2.118,go,id_gqzpl0cdi0.wav
id_ygy4sb4ls0,id_ygy4sb4ls0.wav,2.667,go,
id_0m3nujjjaw,id_0m3nujjjaw.wav,1.834,up,id_0m3nujjjaw.wav
id_wns3747fan,id_wns3747fan.wav,2.133,stop,id_wns3747fan.wav
id_j3zcxuy3kh,id_j3zcxuy3kh.wav,1.478,down,
id_zwbl8n96xc,id_zwbl8n96xc.wav,1.298,no,id_zwbl8n96xc.wav
id_0kbwxdtkdp,id_0kbwxdtkdp.wav,2.074,go,id_0kbwxdtkdp.wav
id_anbgsopubu,id_anbgsopubu.wav,2.998,left,id_anbgsopubu.wav
id_bxq1tekw5d,id_bxq1tekw5d.wav,2.133,stop,id_bxq1tekw5d.wav
id_ku9ke0koy5,id_ku9ke0koy5.wav,1.494,no,id_ku9ke0koy5.wav
id_qlzcml92jq,id_qlzcml92jq.wav,1.664,yes,id_qlzcml92jq.wav
id_74lqgwlpnv,id_74lqgwlpnv.wav,1.934,right,id_74lqgwlpnv.wav
id_jzhdll9dld,id_jzhdll9dld.wav,2.074,go,id_jzhdll9dld.wav
id_xenbf9we8j,id_xenbf9we8j.wav,1.554,up,id_xenbf9we8j.wav
id_kjk8muracu,id_kjk8muracu.wav,2.074,go,id_kjk8muracu.wav
id_1jaae73mie,id_1jaae73mie.wav,2.118,go,id_1jaae73mie.wav
id_wc62zd1cy1,id_wc62zd1cy1.wav,1.664,yes,id_wc62zd1cy1.wav
id_cr5c0y1zxh,id_cr5c0y1zxh.wav,1.6,go,id_cr5c0y1zxh.wav
id_gvmwr60595,id_gvmwr60595.wav,2.133,yes,id_gvmwr60595.wav
id_4l7z6sapb5,id_4l7z6sapb5.wav,1.899,left,id_4l7z6sapb5.wav
id_wjtmiwrqpt,id_wjtmiwrqpt.wav,2.347,up,id_wjtmiwrqpt.wav
id_50n8sjo1w3,id_50n8sjo1w3.wav,1.338,left,id_50n8sjo1w3.wav
id_erzclhq4tk,id_erzclhq4tk.wav,2.667,go,id_erzclhq4tk.wav
id_ywgojkqpyr,id_ywgojkqpyr.wav,2.027,down,
id_j5sqf9rq3t,id_j5sqf9rq3t.wav,1.0778333333333334,up,id_j5sqf9rq3t.wav
id_bowkvw1nd0,id_bowkvw1nd0.wav,2.074,go,id_bowkvw1nd0.wav
id_y843jdox9v,id_y843jdox9v.wav,1.478,down,
id_p550mxf9wk,id_p550mxf9wk.wav,2.118,go,id_p550mxf9wk.wav
id_jugbho7dl4,id_jugbho7dl4.wav,2.274,down,
id_nzsswgjukh,id_nzsswgjukh.wav,1.138,stop,id_nzsswgjukh.wav
id_uckc2mzkxp,id_uckc2mzkxp.wav,2.667,go,id_uckc2mzkxp.wav
id_ty9r27zg3q,id_ty9r27zg3q.wav,1.078,up,id_ty9r27zg3q.wav
id_mplvkg3pwx,id_mplvkg3pwx.wav,2.069,no,id_mplvkg3pwx.wav
id_54ryaubc2g,id_54ryaubc2g.wav,1.899,left,id_54ryaubc2g.wav
id_n0x9c8q3a5,id_n0x9c8q3a5.wav,1.554,up,id_n0x9c8q3a5.wav
id_yigc6djwn6,id_yigc6djwn6.wav,2.176,down,
id_zoexdm8ija,id_zoexdm8ija.wav,1.078,up,id_zoexdm8ija.wav
id_mz5y35gtfa,id_mz5y35gtfa.wav,2.069,no,id_mz5y35gtfa.wav
id_baj3td6h1s,id_baj3td6h1s.wav,2.378,yes,id_baj3td6h1s.wav
id_msg1wnhz6f,id_msg1wnhz6f.wav,2.854,stop,id_msg1wnhz6f.wav
id_updx26zr5f,id_updx26zr5f.wav,2.112,stop,id_updx26zr5f.wav
id_3rbvwgxtlw,id_3rbvwgxtlw.wav,1.984,up,
id_vxkslbnuv3,id_vxkslbnuv3.wav,1.078,up,id_vxkslbnuv3.wav
id_z0ezwx6z3q,id_z0ezwx6z3q.wav,1.354,yes,id_z0ezwx6z3q.wav
id_si264v1gwt,id_si264v1gwt.wav,1.578,up,id_si264v1gwt.wav
id_4zr0iiqfxd,id_4zr0iiqfxd.wav,1.634,down,
id_be6dn9ixij,id_be6dn9ixij.wav,1.078,up,id_be6dn9ixij.wav
id_a8pz80rgd9,id_a8pz80rgd9.wav,2.074,go,id_a8pz80rgd9.wav
id_d8dyu69k82,id_d8dyu69k82.wav,2.133,yes,id_d8dyu69k82.wav
id_nmcz1sd64f,id_nmcz1sd64f.wav,1.278,go,id_nmcz1sd64f.wav
id_4188zt12pe,id_4188zt12pe.wav,1.354,yes,id_4188zt12pe.wav
id_a5q1c66q76,id_a5q1c66q76.wav,1.934,right,id_a5q1c66q76.wav
id_bcfc7jdp9c,id_bcfc7jdp9c.wav,1.654,right,id_bcfc7jdp9c.wav
id_5gukc9p9qg,id_5gukc9p9qg.wav,1.1378333333333333,stop,id_5gukc9p9qg.wav
id_lr2nems8ke,id_lr2nems8ke.wav,1.138,stop,id_lr2nems8ke.wav
id_9zukvy3wrh,id_9zukvy3wrh.wav,1.664,no,id_9zukvy3wrh.wav
id_6cgcv7l7zk,id_6cgcv7l7zk.wav,2.261,right,id_6cgcv7l7zk.wav
id_gyxtxstkkh,id_gyxtxstkkh.wav,1.984,up,
id_jyqxfo8u5d,id_jyqxfo8u5d.wav,1.278,go,id_jyqxfo8u5d.wav
id_7of0ca55p4,id_7of0ca55p4.wav,2.178,right,id_7of0ca55p4.wav
id_71z04a4kyz,id_71z04a4kyz.wav,1.654,right,id_71z04a4kyz.wav
id_tbsaghfvc4,id_tbsaghfvc4.wav,1.38,go,id_tbsaghfvc4.wav
id_klrbkwfh83,id_klrbkwfh83.wav,2.854,stop,id_klrbkwfh83.wav
id_tt3f5824wu,id_tt3f5824wu.wav,2.112,stop,id_tt3f5824wu.wav
id_o738xmbokj,id_o738xmbokj.wav,2.854,stop,id_o738xmbokj.wav
id_0c5hyifav8,id_0c5hyifav8.wav,2.667,go,id_0c5hyifav8.wav
id_l20ci0izx6,id_l20ci0izx6.wav,1.554,up,id_l20ci0izx6.wav
id_nkedeq9zhh,id_nkedeq9zhh.wav,1.984,left,id_nkedeq9zhh.wav
id_2xt55vsfua,id_2xt55vsfua.wav,1.934,right,id_2xt55vsfua.wav
id_1k1b7o0q45,id_1k1b7o0q45.wav,1.792,right,id_1k1b7o0q45.wav
id_o7onx9t4jc,id_o7onx9t4jc.wav,1.298,no,id_o7onx9t4jc.wav
id_y3lb9ks7tm,id_y3lb9ks7tm.wav,2.274,down,
id_hkxbztd36u,id_hkxbztd36u.wav,2.118,go,id_hkxbztd36u.wav
id_l9vx886coc,id_l9vx886coc.wav,2.027,down,
id_2l52k87nm3,id_2l52k87nm3.wav,1.2378333333333331,right,id_2l52k87nm3.wav
id_nx94w2ohr9,id_nx94w2ohr9.wav,1.278,go,id_nx94w2ohr9.wav
id_nprznurcwx,id_nprznurcwx.wav,1.934,right,id_nprznurcwx.wav
id_yi7co5n36p,id_yi7co5n36p.wav,2.074,no,id_yi7co5n36p.wav
id_4zal5p2lti,id_4zal5p2lti.wav,1.578,up,id_4zal5p2lti.wav
id_n07mvstskm,id_n07mvstskm.wav,1.358,down,
id_daqic4g21j,id_daqic4g21j.wav,1.634,down,id_daqic4g21j.wav
id_t6q1k0ek9g,id_t6q1k0ek9g.wav,1.574,left,
id_eehtyzjc5m,id_eehtyzjc5m.wav,2.378,yes,id_eehtyzjc5m.wav
id_sksufyv3mr,id_sksufyv3mr.wav,2.027,down,id_sksufyv3mr.wav
id_ve9kxovfxy,id_ve9kxovfxy.wav,1.38,go,id_ve9kxovfxy.wav
id_az4r4hojny,id_az4r4hojny.wav,2.027,down,
id_ry2o0h4643,id_ry2o0h4643.wav,2.998,left,id_ry2o0h4643.wav
id_0enz7ukyzi,id_0enz7ukyzi.wav,1.914,stop,id_0enz7ukyzi.wav
id_3gd4yvjg4x,id_3gd4yvjg4x.wav,2.112,stop,id_3gd4yvjg4x.wav
id_f9ws9od0wk,id_f9ws9od0wk.wav,2.176,down,id_f9ws9od0wk.wav
id_38gz3zbkrv,id_38gz3zbkrv.wav,2.134,stop,id_38gz3zbkrv.wav
id_nlc165d2s1,id_nlc165d2s1.wav,1.9135,stop,id_nlc165d2s1.wav
id_3zvno4te73,id_3zvno4te73.wav,2.274,down,
id_771cfl9xq8,id_771cfl9xq8.wav,1.899,left,id_771cfl9xq8.wav
id_txo3tfl0vg,id_txo3tfl0vg.wav,2.118,go,id_txo3tfl0vg.wav
id_0afj25rrks,id_0afj25rrks.wav,1.078,up,id_0afj25rrks.wav
id_m9941qopr8,id_m9941qopr8.wav,2.378,yes,id_m9941qopr8.wav
id_h47e5gqecb,id_h47e5gqecb.wav,1.578,up,id_h47e5gqecb.wav
id_9b7l1aelo5,id_9b7l1aelo5.wav,1.5778333333333334,up,id_9b7l1aelo5.wav
id_7u08tdxsto,id_7u08tdxsto.wav,2.074,no,id_7u08tdxsto.wav
id_m1725b19yh,id_m1725b19yh.wav,2.347,up,id_m1725b19yh.wav
id_moij5fo070,id_moij5fo070.wav,1.6,go,id_moij5fo070.wav
id_dv1lh9fd3u,id_dv1lh9fd3u.wav,1.664,yes,id_dv1lh9fd3u.wav
id_gvq5fo8b6q,id_gvq5fo8b6q.wav,2.134,stop,id_gvq5fo8b6q.wav
id_1p8hfd2276,id_1p8hfd2276.wav,1.578,yes,id_1p8hfd2276.wav
id_55fypqz68m,id_55fypqz68m.wav,1.834,up,id_55fypqz68m.wav
id_09fiulucmg,id_09fiulucmg.wav,1.494,no,id_09fiulucmg.wav
id_uyve7l26q3,id_uyve7l26q3.wav,1.298,no,id_uyve7l26q3.wav
id_fjb4izv9x5,id_fjb4izv9x5.wav,1.578,yes,id_fjb4izv9x5.wav
id_e0fj565jzs,id_e0fj565jzs.wav,2.176,down,
id_3cv0g80mmy,id_3cv0g80mmy.wav,2.027,down,id_3cv0g80mmy.wav
id_69sd6fck0o,id_69sd6fck0o.wav,1.984,left,
id_q3lihe2qf5,id_q3lihe2qf5.wav,2.069,no,
id_e9jvtudrf3,id_e9jvtudrf3.wav,2.347,up,id_e9jvtudrf3.wav
id_gl5xozaavs,id_gl5xozaavs.wav,2.133,stop,id_gl5xozaavs.wav
id_npdt5aw47f,id_npdt5aw47f.wav,1.478,down,id_npdt5aw47f.wav
id_jgvdjjv6bj,id_jgvdjjv6bj.wav,1.138,stop,id_jgvdjjv6bj.wav
id_eyy9bcfkh8,id_eyy9bcfkh8.wav,1.38,go,id_eyy9bcfkh8.wav
id_7j8k5q6ve3,id_7j8k5q6ve3.wav,1.5735,left,id_7j8k5q6ve3.wav
id_ty8odfcl2x,id_ty8odfcl2x.wav,2.133,yes,
id_awr1ss8ney,id_awr1ss8ney.wav,2.261,right,id_awr1ss8ney.wav
id_yjukrxrzpy,id_yjukrxrzpy.wav,1.664,yes,id_yjukrxrzpy.wav
id_4nd6rxg45u,id_4nd6rxg45u.wav,1.578,up,id_4nd6rxg45u.wav
id_n2vg4irb6e,id_n2vg4irb6e.wav,2.074,go,id_n2vg4irb6e.wav
id_wtge5n5mkc,id_wtge5n5mkc.wav,1.899,left,id_wtge5n5mkc.wav
id_75cgtj5boq,id_75cgtj5boq.wav,2.998,left,id_75cgtj5boq.wav
id_eheugny15a,id_eheugny15a.wav,1.914,stop,id_eheugny15a.wav
id_mnuz1obwef,id_mnuz1obwef.wav,1.914,stop,id_mnuz1obwef.wav
id_fq8wl8sdo5,id_fq8wl8sdo5.wav,1.792,right,
id_b33zd47mmc,id_b33zd47mmc.wav,2.274,go,id_b33zd47mmc.wav
id_6me2vib3ap,id_6me2vib3ap.wav,2.134,stop,id_6me2vib3ap.wav
id_axwdctcurb,id_axwdctcurb.wav,2.274,go,id_axwdctcurb.wav
id_1yk6zlbxzt,id_1yk6zlbxzt.wav,1.664,no,
id_eiev5nt2og,id_eiev5nt2og.wav,1.984,left,id_eiev5nt2og.wav
id_peo3qjpacj,id_peo3qjpacj.wav,1.38,go,id_peo3qjpacj.wav
id_eu17r2dkap,id_eu17r2dkap.wav,1.078,no,id_eu17r2dkap.wav
id_i4k8yul2zt,id_i4k8yul2zt.wav,1.478,down,id_i4k8yul2zt.wav
id_i3y51jortw,id_i3y51jortw.wav,1.354,yes,id_i3y51jortw.wav
id_bnv842c8ov,id_bnv842c8ov.wav,1.899,left,id_bnv842c8ov.wav
id_vz2d82gz80,id_vz2d82gz80.wav,1.138,stop,id_vz2d82gz80.wav
id_fy8zfguffo,id_fy8zfguffo.wav,1.574,left,id_fy8zfguffo.wav
id_h63deqv93e,id_h63deqv93e.wav,1.338,left,id_h63deqv93e.wav
id_kdqqx4mr6p,id_kdqqx4mr6p.wav,2.176,down,
id_cb9udffhge,id_cb9udffhge.wav,2.347,up,id_cb9udffhge.wav
id_njeiebtwjy,id_njeiebtwjy.wav,1.934,right,id_njeiebtwjy.wav
id_mtab4jhttn,id_mtab4jhttn.wav,2.074,go,id_mtab4jhttn.wav
id_kqrepq0r2b,id_kqrepq0r2b.wav,2.261,right,id_kqrepq0r2b.wav
id_do94bvzgm4,id_do94bvzgm4.wav,2.176,down,
id_bjow92oym7,id_bjow92oym7.wav,1.574,left,
id_nmcg2mr485,id_nmcg2mr485.wav,1.899,left,id_nmcg2mr485.wav
id_02ktiba3r5,id_02ktiba3r5.wav,1.494,no,id_02ktiba3r5.wav
id_pa0q7cylu2,id_pa0q7cylu2.wav,1.354,yes,id_pa0q7cylu2.wav
